*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/437.leslie3d-271B.champsimtrace.xz
Heartbeat CPU  0 instructions:    2000001 cycles:    1031913 heartbeat IPC: 1.94096 cumulative IPC: 1.93815 (Simulation time: 0 hr 0 min 4 sec) 
Heartbeat CPU  0 instructions:    3000003 cycles:    1547048 heartbeat IPC: 1.94124 cumulative IPC: 1.93918 (Simulation time: 0 hr 0 min 6 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    2061797 heartbeat IPC: 1.94269 cumulative IPC: 1.94006 (Simulation time: 0 hr 0 min 8 sec) 
Heartbeat CPU  0 instructions:    5000001 cycles:    2576690 heartbeat IPC: 1.94215 cumulative IPC: 1.94047 (Simulation time: 0 hr 0 min 10 sec) 
Heartbeat CPU  0 instructions:    6000001 cycles:    3091533 heartbeat IPC: 1.94234 cumulative IPC: 1.94079 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3606756 heartbeat IPC: 1.94091 cumulative IPC: 1.94080 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    4121819 heartbeat IPC: 1.94150 cumulative IPC: 1.94089 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  0 instructions:    9000000 cycles:    4636574 heartbeat IPC: 1.94267 cumulative IPC: 1.94109 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  0 instructions:   10000003 cycles:    5151530 heartbeat IPC: 1.94192 cumulative IPC: 1.94117 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5666523 heartbeat IPC: 1.94177 cumulative IPC: 1.94123 (Simulation time: 0 hr 0 min 22 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    6181190 heartbeat IPC: 1.94300 cumulative IPC: 1.94137 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  0 instructions:   13000001 cycles:    6696166 heartbeat IPC: 1.94184 cumulative IPC: 1.94141 (Simulation time: 0 hr 0 min 26 sec) 
Heartbeat CPU  0 instructions:   14000002 cycles:    7211356 heartbeat IPC: 1.94103 cumulative IPC: 1.94138 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  0 instructions:   15000000 cycles:    7726190 heartbeat IPC: 1.94237 cumulative IPC: 1.94145 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    8241183 heartbeat IPC: 1.94177 cumulative IPC: 1.94147 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:   17000003 cycles:    8756331 heartbeat IPC: 1.94120 cumulative IPC: 1.94145 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:   18000002 cycles:    9270917 heartbeat IPC: 1.94331 cumulative IPC: 1.94156 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:   19000003 cycles:    9785902 heartbeat IPC: 1.94181 cumulative IPC: 1.94157 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   10300919 heartbeat IPC: 1.94168 cumulative IPC: 1.94157 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   21000001 cycles:   10815827 heartbeat IPC: 1.94210 cumulative IPC: 1.94160 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  0 instructions:   22000000 cycles:   11330802 heartbeat IPC: 1.94184 cumulative IPC: 1.94161 (Simulation time: 0 hr 0 min 44 sec) 
Heartbeat CPU  0 instructions:   23000003 cycles:   11845919 heartbeat IPC: 1.94131 cumulative IPC: 1.94160 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   12360701 heartbeat IPC: 1.94256 cumulative IPC: 1.94164 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   12875479 heartbeat IPC: 1.94258 cumulative IPC: 1.94168 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:   26000003 cycles:   13390417 heartbeat IPC: 1.94199 cumulative IPC: 1.94169 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:   27000002 cycles:   13905233 heartbeat IPC: 1.94244 cumulative IPC: 1.94172 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   14419979 heartbeat IPC: 1.94270 cumulative IPC: 1.94175 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   14934919 heartbeat IPC: 1.94197 cumulative IPC: 1.94176 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   15449856 heartbeat IPC: 1.94199 cumulative IPC: 1.94177 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  0 instructions:   31000001 cycles:   15964535 heartbeat IPC: 1.94296 cumulative IPC: 1.94180 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   16479967 heartbeat IPC: 1.94012 cumulative IPC: 1.94175 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   16994919 heartbeat IPC: 1.94193 cumulative IPC: 1.94176 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  0 instructions:   34000001 cycles:   17509654 heartbeat IPC: 1.94275 cumulative IPC: 1.94179 (Simulation time: 0 hr 1 min 9 sec) 
Heartbeat CPU  0 instructions:   35000000 cycles:   18024729 heartbeat IPC: 1.94146 cumulative IPC: 1.94178 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   18539735 heartbeat IPC: 1.94172 cumulative IPC: 1.94178 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   37000001 cycles:   19054575 heartbeat IPC: 1.94235 cumulative IPC: 1.94179 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   38000000 cycles:   19569592 heartbeat IPC: 1.94168 cumulative IPC: 1.94179 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   39000002 cycles:   20084718 heartbeat IPC: 1.94128 cumulative IPC: 1.94177 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   20599472 heartbeat IPC: 1.94267 cumulative IPC: 1.94180 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   21114325 heartbeat IPC: 1.94230 cumulative IPC: 1.94181 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   21629350 heartbeat IPC: 1.94165 cumulative IPC: 1.94181 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   43000003 cycles:   22143988 heartbeat IPC: 1.94312 cumulative IPC: 1.94184 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   22658953 heartbeat IPC: 1.94187 cumulative IPC: 1.94184 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   45000003 cycles:   23174197 heartbeat IPC: 1.94083 cumulative IPC: 1.94182 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   23689041 heartbeat IPC: 1.94233 cumulative IPC: 1.94183 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   24203910 heartbeat IPC: 1.94224 cumulative IPC: 1.94184 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   24719300 heartbeat IPC: 1.94028 cumulative IPC: 1.94180 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   25234260 heartbeat IPC: 1.94190 cumulative IPC: 1.94180 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   25749105 heartbeat IPC: 1.94233 cumulative IPC: 1.94182 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   51000003 cycles:   26264128 heartbeat IPC: 1.94167 cumulative IPC: 1.94181 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   26778904 heartbeat IPC: 1.94259 cumulative IPC: 1.94183 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   27293861 heartbeat IPC: 1.94191 cumulative IPC: 1.94183 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   54000003 cycles:   27808996 heartbeat IPC: 1.94124 cumulative IPC: 1.94182 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   28323808 heartbeat IPC: 1.94246 cumulative IPC: 1.94183 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   28838444 heartbeat IPC: 1.94312 cumulative IPC: 1.94185 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   29379913 heartbeat IPC: 1.84683 cumulative IPC: 1.94010 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   29927069 heartbeat IPC: 1.82763 cumulative IPC: 1.93804 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   30474179 heartbeat IPC: 1.82779 cumulative IPC: 1.93607 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   31021441 heartbeat IPC: 1.82728 cumulative IPC: 1.93415 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:   61000003 cycles:   31568591 heartbeat IPC: 1.82766 cumulative IPC: 1.93230 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   62000003 cycles:   32115578 heartbeat IPC: 1.82820 cumulative IPC: 1.93053 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:   32662728 heartbeat IPC: 1.82765 cumulative IPC: 1.92880 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   33209674 heartbeat IPC: 1.82833 cumulative IPC: 1.92715 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:   33752408 heartbeat IPC: 1.84253 cumulative IPC: 1.92579 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   34283989 heartbeat IPC: 1.88118 cumulative IPC: 1.92510 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   67000001 cycles:   34815949 heartbeat IPC: 1.87984 cumulative IPC: 1.92441 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   35347596 heartbeat IPC: 1.88095 cumulative IPC: 1.92375 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   69000003 cycles:   35879468 heartbeat IPC: 1.88016 cumulative IPC: 1.92311 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   70000000 cycles:   36411227 heartbeat IPC: 1.88055 cumulative IPC: 1.92248 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   36943028 heartbeat IPC: 1.88040 cumulative IPC: 1.92188 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   37474713 heartbeat IPC: 1.88081 cumulative IPC: 1.92130 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   73000000 cycles:   38006640 heartbeat IPC: 1.87996 cumulative IPC: 1.92072 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   74000001 cycles:   38537296 heartbeat IPC: 1.88446 cumulative IPC: 1.92022 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:   39068895 heartbeat IPC: 1.88112 cumulative IPC: 1.91969 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   39600086 heartbeat IPC: 1.88256 cumulative IPC: 1.91919 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   40131739 heartbeat IPC: 1.88093 cumulative IPC: 1.91868 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   78000002 cycles:   40662974 heartbeat IPC: 1.88240 cumulative IPC: 1.91821 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:   79000000 cycles:   41194576 heartbeat IPC: 1.88110 cumulative IPC: 1.91773 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   41725806 heartbeat IPC: 1.88242 cumulative IPC: 1.91728 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   81000003 cycles:   42257418 heartbeat IPC: 1.88108 cumulative IPC: 1.91682 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:   42788693 heartbeat IPC: 1.88226 cumulative IPC: 1.91639 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   83000000 cycles:   43376728 heartbeat IPC: 1.70057 cumulative IPC: 1.91347 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   43984108 heartbeat IPC: 1.64642 cumulative IPC: 1.90978 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   85000001 cycles:   44591744 heartbeat IPC: 1.64572 cumulative IPC: 1.90618 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   86000001 cycles:   45199193 heartbeat IPC: 1.64623 cumulative IPC: 1.90269 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   45806740 heartbeat IPC: 1.64596 cumulative IPC: 1.89928 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   46414398 heartbeat IPC: 1.64566 cumulative IPC: 1.89596 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   89000002 cycles:   47022109 heartbeat IPC: 1.64552 cumulative IPC: 1.89273 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:   47629540 heartbeat IPC: 1.64628 cumulative IPC: 1.88958 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   91000000 cycles:   48237060 heartbeat IPC: 1.64603 cumulative IPC: 1.88652 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   48844510 heartbeat IPC: 1.64623 cumulative IPC: 1.88353 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:   49452113 heartbeat IPC: 1.64581 cumulative IPC: 1.88061 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:   50059568 heartbeat IPC: 1.64621 cumulative IPC: 1.87776 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:   50667004 heartbeat IPC: 1.64627 cumulative IPC: 1.87499 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   51274653 heartbeat IPC: 1.64568 cumulative IPC: 1.87227 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:   51882369 heartbeat IPC: 1.64551 cumulative IPC: 1.86961 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  0 instructions:   98000002 cycles:   52489929 heartbeat IPC: 1.64593 cumulative IPC: 1.86702 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   53097480 heartbeat IPC: 1.64595 cumulative IPC: 1.86450 (Simulation time: 0 hr 3 min 26 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   53704889 heartbeat IPC: 1.64633 cumulative IPC: 1.86203 (Simulation time: 0 hr 3 min 29 sec) 

Warmup complete CPU  0 instructions:  100000002 cycles:   53704890 (Simulation time: 0 hr 3 min 29 sec) 

Heartbeat CPU  0 instructions:  101000003 cycles:   54804963 heartbeat IPC: 0.90903 cumulative IPC: 0.90903 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:   55928881 heartbeat IPC: 0.88974 cumulative IPC: 0.89928 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:  103000000 cycles:   57021772 heartbeat IPC: 0.91500 cumulative IPC: 0.90446 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   58125273 heartbeat IPC: 0.90621 cumulative IPC: 0.90490 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:   59211500 heartbeat IPC: 0.92062 cumulative IPC: 0.90800 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:  106000001 cycles:   60340474 heartbeat IPC: 0.88576 cumulative IPC: 0.90422 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:  107000002 cycles:   61432109 heartbeat IPC: 0.91606 cumulative IPC: 0.90589 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   62535148 heartbeat IPC: 0.90658 cumulative IPC: 0.90598 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:   63630219 heartbeat IPC: 0.91318 cumulative IPC: 0.90677 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:  110000003 cycles:   64754426 heartbeat IPC: 0.88952 cumulative IPC: 0.90502 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:   65851973 heartbeat IPC: 0.91112 cumulative IPC: 0.90557 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   66949968 heartbeat IPC: 0.91075 cumulative IPC: 0.90600 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:   68052006 heartbeat IPC: 0.90741 cumulative IPC: 0.90611 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:   69164792 heartbeat IPC: 0.89865 cumulative IPC: 0.90557 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  115000002 cycles:   70266884 heartbeat IPC: 0.90737 cumulative IPC: 0.90569 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   71362735 heartbeat IPC: 0.91253 cumulative IPC: 0.90611 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:  117000001 cycles:   72459615 heartbeat IPC: 0.91168 cumulative IPC: 0.90644 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:  118000002 cycles:   73557065 heartbeat IPC: 0.91120 cumulative IPC: 0.90670 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  0 instructions:  119000003 cycles:   74670660 heartbeat IPC: 0.89799 cumulative IPC: 0.90624 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   75771798 heartbeat IPC: 0.90815 cumulative IPC: 0.90633 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:   77208613 heartbeat IPC: 0.69599 cumulative IPC: 0.89348 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  0 instructions:  122000002 cycles:   78211109 heartbeat IPC: 0.99751 cumulative IPC: 0.89773 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:   79065808 heartbeat IPC: 1.17000 cumulative IPC: 0.90691 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   79927351 heartbeat IPC: 1.16071 cumulative IPC: 0.91525 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:   80806089 heartbeat IPC: 1.13800 cumulative IPC: 0.92247 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:   81655642 heartbeat IPC: 1.17709 cumulative IPC: 0.93021 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  0 instructions:  127000002 cycles:   82513004 heartbeat IPC: 1.16637 cumulative IPC: 0.93724 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:   83368445 heartbeat IPC: 1.16899 cumulative IPC: 0.94392 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  129000003 cycles:   84234457 heartbeat IPC: 1.15472 cumulative IPC: 0.94990 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  0 instructions:  130000003 cycles:   85094590 heartbeat IPC: 1.16261 cumulative IPC: 0.95573 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  131000000 cycles:   85971965 heartbeat IPC: 1.13976 cumulative IPC: 0.96073 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:   86815827 heartbeat IPC: 1.18503 cumulative IPC: 0.96645 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  133000002 cycles:   87663683 heartbeat IPC: 1.17945 cumulative IPC: 0.97177 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  134000002 cycles:   88508411 heartbeat IPC: 1.18381 cumulative IPC: 0.97691 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:   89352468 heartbeat IPC: 1.18475 cumulative IPC: 0.98183 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:   90198377 heartbeat IPC: 1.18216 cumulative IPC: 0.98648 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  0 instructions:  137000000 cycles:   91041188 heartbeat IPC: 1.18651 cumulative IPC: 0.99099 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  138000003 cycles:   91895877 heartbeat IPC: 1.17002 cumulative IPC: 0.99500 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:   92755896 heartbeat IPC: 1.16276 cumulative IPC: 0.99869 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:   93613995 heartbeat IPC: 1.16537 cumulative IPC: 1.00228 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:   94471415 heartbeat IPC: 1.16629 cumulative IPC: 1.00573 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  142000000 cycles:   95357182 heartbeat IPC: 1.12897 cumulative IPC: 1.00835 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:   96210643 heartbeat IPC: 1.17170 cumulative IPC: 1.01163 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:   97055360 heartbeat IPC: 1.18383 cumulative IPC: 1.01498 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  145000003 cycles:   97897583 heartbeat IPC: 1.18734 cumulative IPC: 1.01827 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  146000001 cycles:   98744731 heartbeat IPC: 1.18043 cumulative IPC: 1.02132 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  147000002 cycles:   99591095 heartbeat IPC: 1.18153 cumulative IPC: 1.02427 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  100435792 heartbeat IPC: 1.18385 cumulative IPC: 1.02716 (Simulation time: 0 hr 5 min 35 sec) 
